"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","ActivityLocation.SourceMapScaleNumeric","ActivityLocation.HorizontalAccuracyMeasure.MeasureValue","ActivityLocation.HorizontalAccuracyMeasure.MeasureUnitCode","ActivityLocation.HorizontalCollectionMethodName","ActivityLocation.HorizontalCoordinateReferenceSystemDatumName","AssemblageSampledName","CollectionDuration.MeasureValue","CollectionDuration.MeasureUnitCode","SamplingComponentName","SamplingComponentPlaceInSeriesNumeric","ReachLengthMeasure.MeasureValue","ReachLengthMeasure.MeasureUnitCode","ReachWidthMeasure.MeasureValue","ReachWidthMeasure.MeasureUnitCode","PassCount","NetTypeName","NetSurfaceAreaMeasure.MeasureValue","NetSurfaceAreaMeasure.MeasureUnitCode","NetMeshSizeMeasure.MeasureValue","NetMeshSizeMeasure.MeasureUnitCode","BoatSpeedMeasure.MeasureValue","BoatSpeedMeasure.MeasureUnitCode","CurrentSpeedMeasure.MeasureValue","CurrentSpeedMeasure.MeasureUnitCode","ToxicityTestType","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodQualifierTypeName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","SampleCollectionMethod.SampleCollectionEquipmentCommentText","SamplePreparationMethod.MethodIdentifier","SamplePreparationMethod.MethodIdentifierContext","SamplePreparationMethod.MethodName","SamplePreparationMethod.MethodQualifierTypeName","SamplePreparationMethod.MethodDescriptionText","SampleContainerTypeName","SampleContainerColorName","ChemicalPreservativeUsedName","ThermalPreservativeUsedName","SampleTransportStorageDescription","DataLoggerLine","ResultDetectionConditionText","MethodSpecificationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","DataQuality.BiasValue","ConfidenceIntervalValue","UpperConfidenceLimitValue","LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","ResultSamplingPointName","BiologicalIntentName","BiologicalIndividualIdentifier","SubjectTaxonomicName","UnidentifiedSpeciesIdentifier","SampleTissueAnatomyName","GroupSummaryCountWeight.MeasureValue","GroupSummaryCountWeight.MeasureUnitCode","CellFormName","CellShapeName","HabitName","VoltismName","TaxonomicPollutionTolerance","TaxonomicPollutionToleranceScaleText","TrophicLevelName","FunctionalFeedingGroupName","TaxonomicDetailsCitation.ResourceTitleName","TaxonomicDetailsCitation.ResourceCreatorName","TaxonomicDetailsCitation.ResourceSubjectText","TaxonomicDetailsCitation.ResourcePublisherName","TaxonomicDetailsCitation.ResourceDate","TaxonomicDetailsCitation.ResourceIdentifier","FrequencyClassDescriptorCode","FrequencyClassDescriptorUnitCode","LowerClassBoundValue","UpperClassBoundValue","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodQualifierTypeName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","AnalysisStartTime.Time","AnalysisStartTime.TimeZoneCode","AnalysisEndDate","AnalysisEndTime.Time","AnalysisEndTime.TimeZoneCode","ResultLaboratoryCommentCode","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LaboratoryAccreditationIndicator","LaboratoryAccreditationAuthorityName","TaxonomistAccreditationIndicator","TaxonomistAccreditationAuthorityName","LabSamplePreparationMethod.MethodIdentifier","LabSamplePreparationMethod.MethodIdentifierContext","LabSamplePreparationMethod.MethodName","LabSamplePreparationMethod.MethodQualifierTypeName","LabSamplePreparationMethod.MethodDescriptionText","PreparationStartDate","PreparationStartTime.Time","PreparationStartTime.TimeZoneCode","PreparationEndDate","PreparationEndTime.Time","PreparationEndTime.TimeZoneCode","SubstitutionDilutionFactorNumeric","ProviderName"
"193522","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',5,5',6-Heptachlorobiphenyl","Total","318","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-178.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193523","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',5,6,6'-Heptachlorobiphenyl","Total","258","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-179.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193524","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',4,4',5,5'-Octachlorobiphenyl","Total","381","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-194.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193525","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',4,4',5,6-Octachlorobiphenyl","Total","120","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-195.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193526","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","PCB-198/199","Total","765","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193527","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,4'-Tetrachlorobiphenyl","Total","13.3","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-42.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193528","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',4,5-Tetrachlorobiphenyl","Total","6.9","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-48.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193529","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3,4',6-Tetrachlorobiphenyl","Total","22","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-64.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193530","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3',4,4'-Tetrachlorobiphenyl","Total","60.8","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-66.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193531","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3',4,5'-Tetrachlorobiphenyl","Total","2.4","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-68.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193532","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","3,3',4,5-Tetrachlorobiphenyl","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-78.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",2,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193533","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","PCB-93/95/98/100/102","Total","228","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193534","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","Total Dichloro Biphenyls","","5.3","ng/kg","J","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193535","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',4-Pentachlorobiphenyl","Total","67.1","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-82.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193536","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","PCB-88/91","Total","60.5","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193537","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',4,5',6,6'-Octachlorobiphenyl","Total","113","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-201.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193538","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","2,4',6-Trichlorobiphenyl","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-32.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",2,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193539","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","3,3',5-Trichlorobiphenyl","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-36.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",2,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
