"","Activity.Date","Subject.Taxonomic.Name","Sample.Tissue.Anatomy.Name","Group.Summary.Count","Group.Summary.Unit","Trophic.Level.Name","Functional.Feeding.Group","Monitoring.Location.Identifier"
"193241",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193242",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193243",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193244",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193245",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193246",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193247",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193248",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193249",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193250",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193251",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193252",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193253",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193254",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193255",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193256",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193257",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193258",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193259",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193260",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193261",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193262",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193263",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193264",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193265",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193266",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193267",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193268",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193269",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193270",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193271",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193272",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193273",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193274",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193275",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193276",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193277",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193278",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193279",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193280",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193281",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193282",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193283",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193284",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193285",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193286",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193287",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193288",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193289",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193290",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193291",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193292",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193293",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193294",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193295",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193296",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193297",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193298",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193299",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193300",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193301",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193302",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193303",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193304",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193305",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193306",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193307",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193308",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193309",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193310",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193311",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193312",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193313",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193314",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193315",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193316",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193317",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193318",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193319",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193320",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193321",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193322",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193323",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193324",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193325",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193326",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193327",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193328",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193329",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193330",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193331",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193332",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193333",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193334",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193335",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193336",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193337",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193338",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193339",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193340",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193341",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193342",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193343",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193344",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193345",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193346",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193347",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193348",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193349",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193350",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193351",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193352",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193353",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193354",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193355",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193356",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193357",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193358",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193359",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193360",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193361",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193362",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193363",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193364",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193365",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193366",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193367",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193368",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193369",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193370",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193371",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193372",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193373",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193374",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193375",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193376",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193377",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193378",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193379",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193380",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193381",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193382",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193383",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193384",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193385",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193386",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193387",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193388",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193389",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193390",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193391",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193392",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193393",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193394",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193395",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193396",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193397",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193398",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193399",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193400",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193401",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193402",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193403",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193404",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193405",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193406",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193407",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193408",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193409",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193410",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193411",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193412",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193413",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193414",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193415",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193416",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193417",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193418",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193419",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193420",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193421",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193422",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193423",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193424",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193425",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193426",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193427",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193428",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193429",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193430",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193431",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193432",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193433",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193434",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193435",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193436",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193437",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193438",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193439",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193440",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193441",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193442",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193443",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193444",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193445",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193446",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193447",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193448",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193449",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193450",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193451",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193452",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193453",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193454",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193455",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193456",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193457",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193458",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193459",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193460",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193461",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193462",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193463",2002-10-08,"Ameiurus melas","Whole Fish, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193464",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193465",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193466",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193467",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193468",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193469",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193470",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193471",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193472",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193473",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193474",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
"193475",2002-10-08,"Morone chrysops","Fish Fillet, Homog., Skin On",NA,"",NA,"","OST_SHPD-1476"
